"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu10","qu10l","qu10u","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","qu90","qu90l","qu90u","Domain","Sample1","Sample2"
2022,"2022.04",4,"Quartiere",72,"Hottingen",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2964,2754,3173,1542,1261,1927,2182,1759,2460,2824,2550,3225,3401,3240,3913,4553,3850,5014,1094,147,71
2022,"2022.04",4,"Quartiere",73,"Hirslanden",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2386,2122,2651,1266,1229,1345,1480,1346,1910,2257,1940,2742,2982,2379,3238,3652,2941,4186,763,79,45
2022,"2022.04",4,"Quartiere",74,"Witikon",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2443,2275,2610,1574,1369,1729,1879,1729,2050,2170,2119,2300,2624,2355,3005,3682,2864,5134,1161,240,49
2022,"2022.04",4,"Quartiere",81,"Seefeld",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",3088,2909,3268,1624,1471,1871,1992,1878,2417,2916,2752,3444,3981,3558,4449,4695,4241,5600,549,121,39
2022,"2022.04",4,"Quartiere",82,"Mühlebach",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",3088,2883,3294,1448,1144,1500,2027,1527,2425,2941,2560,3316,3956,3516,4693,4874,4217,5953,576,188,31
2022,"2022.04",4,"Quartiere",83,"Weinegg",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2399,2140,2658,1451,947,1717,1717,1459,1864,2150,1852,2408,2700,2478,3518,3631,3150,4094,512,91,34
2022,"2022.04",4,"Quartiere",91,"Albisrieden",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2151,2081,2222,1258,931,1373,1720,1496,1760,2051,1934,2149,2602,2430,2742,3124,2997,3461,2273,841,67
2022,"2022.04",4,"Quartiere",92,"Altstetten",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2045,1975,2116,1116,1080,1148,1455,1398,1545,1953,1873,2087,2581,2463,2763,3092,2883,3388,3054,973,62
2022,"2022.04",4,"Quartiere",101,"Höngg",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2213,2144,2281,1414,1322,1512,1740,1663,1862,2051,1980,2220,2650,2468,2853,3061,2996,3576,2593,994,62
2022,"2022.04",4,"Quartiere",102,"Wipkingen",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2082,1986,2179,1119,1045,1242,1490,1297,1560,1949,1833,2130,2548,2402,2750,3015,2750,3280,1399,379,63
2022,"2022.04",4,"Quartiere",111,"Affoltern",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",1801,1744,1857,1200,1154,1300,1427,1370,1494,1697,1654,1736,2130,2022,2259,2520,2400,2751,2934,1353,84
2022,"2022.04",4,"Quartiere",115,"Oerlikon",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",2070,1992,2149,1345,1273,1381,1562,1493,1769,2014,1886,2111,2476,2276,2599,3006,2623,3223,2132,721,61
2022,"2022.04",4,"Quartiere",119,"Seebach",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",1971,1888,2053,1203,1125,1269,1550,1512,1635,1859,1796,1915,2379,2202,2586,2831,2716,3154,2444,993,82
2022,"2022.04",4,"Quartiere",121,"Saatlen",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",1520,1483,1557,1034,1034,1183,1175,1055,1277,1475,1415,1557,1792,1739,1875,2120,1965,2173,1161,654,34
2022,"2022.04",4,"Quartiere",122,"Schwamendingen-Mitte",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",1745,1671,1819,1048,1001,1054,1212,1070,1296,1697,1605,1890,2091,1988,2242,2500,2318,3019,814,248,54
2022,"2022.04",4,"Quartiere",123,"Hirzenbach",4,"4 Zimmer",0,"Alle Wohnungen",1,"Wohnung",2,"Brutto",1677,1646,1708,981,967,1029,1291,1232,1375,1630,1584,1691,1921,1902,1980,2490,2451,2563,1236,678,57
2022,"2022.04",4,"Quartiere",0,"Ganze Stadt",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",27.7,27.46,27.95,16.28,16.11,16.46,20.89,20.58,21.24,26.87,26.47,27.32,32.96,32.5,33.73,40,39.5,40.63,46692,13545,1742
2022,"2022.04",4,"Quartiere",11,"Rathaus",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",33.84,32.04,35.63,16.35,16.05,16.91,23.3,20.07,25.07,34.88,31.05,37.99,42.62,40.65,46.28,48.57,46.28,57.09,704,264,42
2022,"2022.04",4,"Quartiere",12,"Hochschulen",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",29.53,27.67,31.39,13.47,9.69,18.77,21.12,18.44,22.31,31.13,24.77,34.12,39.85,36.94,42.94,43.27,40.73,44.64,53,18,17
2022,"2022.04",4,"Quartiere",13,"Lindenhof",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",35.98,33.74,38.21,15.79,13.95,18.72,22.86,18.96,28.99,38.67,35.65,42.28,49.15,42.42,51.47,52.87,49.73,55,259,83,28
2022,"2022.04",4,"Quartiere",14,"City",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",31.72,30.01,33.43,19.5,18.94,19.55,20.45,20.07,27.34,30.9,28.57,34.12,38.5,36.8,39.2,46.32,39.02,54.9,60,20,19
2022,"2022.04",4,"Quartiere",21,"Wollishofen",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",25.84,25.07,26.61,14.81,14.5,16.02,19.1,18.45,20.88,24.45,23.2,27.21,31.23,30.06,32.54,38.33,33.57,40,2193,585,74
2022,"2022.04",4,"Quartiere",23,"Leimbach",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",25.38,24.13,26.64,17.19,16.49,17.73,21.81,20.03,21.86,24.46,22.83,25.92,28.26,25.44,31.93,34.43,31.24,38.2,518,242,23
2022,"2022.04",4,"Quartiere",24,"Enge",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",33.39,31.65,35.13,18.91,13.61,22.1,25.14,22.2,26.42,31.9,28.63,35.86,44.79,38.4,47.39,49.38,46.9,52.81,1009,168,59
2022,"2022.04",4,"Quartiere",31,"Alt-Wiedikon",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.58,27.62,29.55,19.82,17.69,20.27,23.97,21.66,24.86,29.08,26.91,29.87,33.76,31.43,34.85,36.8,35.11,40.05,2558,549,76
2022,"2022.04",4,"Quartiere",33,"Friesenberg",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",19.78,19.27,20.3,12.81,12.81,12.88,14.47,14.43,14.5,17.26,16.85,17.73,24.77,23.1,26.47,30.63,28.63,33.76,817,544,21
2022,"2022.04",4,"Quartiere",34,"Sihlfeld",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",27.66,26.64,28.68,16.36,14.79,18.01,20.89,19.9,22.3,26.28,24.52,28.6,33.52,31.41,35.93,40.89,36.17,43.15,2978,618,85
2022,"2022.04",4,"Quartiere",41,"Werd",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",33.88,32.21,35.56,23.3,18.77,26.47,28.27,26.39,29.11,34.12,29.83,35.7,38.45,36.32,42.08,46.26,40.42,51.11,573,129,57
2022,"2022.04",4,"Quartiere",42,"Langstrasse",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",31.68,30.68,32.68,18.8,17.54,20.27,22.72,21.86,24.72,32.82,30.88,34.01,39.12,37.68,40.42,42.75,40.43,46.66,1760,484,71
2022,"2022.04",4,"Quartiere",44,"Hard",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",23.57,22.93,24.22,14.68,14.29,15.04,16.09,15.95,16.21,21.46,19.66,22.65,29.9,27.15,31.87,37.39,34.44,38.47,1742,754,89
2022,"2022.04",4,"Quartiere",51,"Gewerbeschule",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",29.42,28.18,30.66,15.87,15.77,16.33,22.49,19.6,24.59,28.56,26.8,30.11,35.48,33.05,39.16,43.93,39.16,48.92,1126,350,62
2022,"2022.04",4,"Quartiere",52,"Escher Wyss",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",29.69,28.62,30.76,17.27,15.51,17.34,23.14,22.17,25.87,31.66,30.24,33,35.72,34.86,37.29,38.75,37.63,40.43,569,276,34
2022,"2022.04",4,"Quartiere",61,"Unterstrass",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",26.68,25.51,27.86,16.31,15.34,16.7,20.16,17.32,21.58,27.33,25.97,28.61,31.98,30.65,35.42,37.34,35.97,39.44,2327,569,53
2022,"2022.04",4,"Quartiere",63,"Oberstrass",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",32.06,29.81,34.3,21.58,18.29,23.02,26.5,25.53,28.15,30.48,28,33.61,37.9,33.74,41.59,43.14,38.79,52.24,927,109,54
2022,"2022.04",4,"Quartiere",71,"Fluntern",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",32.36,30.34,34.37,21.02,17.88,21.57,24.11,21.62,26.91,32.96,27.44,35.75,38.7,35.96,43.69,45.28,40.51,50.27,568,108,38
2022,"2022.04",4,"Quartiere",72,"Hottingen",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",30.86,29.2,32.52,21.07,18.75,24.41,24.62,22.02,27.87,30.65,28.32,32.75,35.98,33.71,39.56,41.62,37.61,45.04,987,183,58
2022,"2022.04",4,"Quartiere",73,"Hirslanden",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",30.45,28.86,32.03,18.84,17.24,20.73,22.83,21.23,26.42,29.7,27.55,32.86,37.19,33.55,41.27,44.44,38.92,46.32,666,115,45
2022,"2022.04",4,"Quartiere",74,"Witikon",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",25.81,24.39,27.22,16.88,13.42,18.34,19.45,17.96,23.58,25.17,24.36,27.95,31.81,29.71,34.53,35.06,34.15,37.92,732,178,53
2022,"2022.04",4,"Quartiere",81,"Seefeld",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",35.81,33.93,37.68,20.72,18.33,22.74,26.66,23.83,29.9,36.57,32.17,38.62,43.11,39.16,46.13,52.61,46.82,60.47,957,211,43
2022,"2022.04",4,"Quartiere",82,"Mühlebach",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",35.19,33.39,36.99,22.51,16.07,24.65,26.4,24.6,29.6,35.95,33.19,38.64,41.98,40,44.89,47.81,44.47,55.21,876,283,38
2022,"2022.04",4,"Quartiere",83,"Weinegg",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",30.74,28.9,32.58,18.37,16.48,20.63,26.64,20.62,28.39,31.33,28.47,33.08,35.63,33.06,42.13,42.41,35.73,49.88,478,74,32
2022,"2022.04",4,"Quartiere",91,"Albisrieden",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",26.46,25.34,27.57,15.65,14.91,17.02,20.62,19.38,21.68,25.33,24.28,26.53,31.73,29.26,33.97,38.91,34.54,42.91,2542,836,63
2022,"2022.04",4,"Quartiere",92,"Altstetten",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",27.32,26.35,28.29,17.34,15.86,19.58,22.5,21.34,23.21,26.22,24.41,28.3,31.96,29.1,34.39,38,34.39,42.39,4430,983,64
2022,"2022.04",4,"Quartiere",101,"Höngg",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",26.85,24.9,28.8,16.02,15.64,16.61,19.98,19.02,21.76,26.46,25.26,29.19,30.87,30.12,32.5,34.58,31.7,40.54,1975,666,52
2022,"2022.04",4,"Quartiere",102,"Wipkingen",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",27.83,26.04,29.62,16.46,15.29,17.81,18.9,18.01,20.39,27.46,24.55,28.81,32.88,30.71,37.54,40.77,36,51.43,2038,565,70
2022,"2022.04",4,"Quartiere",111,"Affoltern",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",23.16,22.28,24.04,15.87,15.3,16.58,18.36,17.78,18.52,21.26,19.74,23.08,27.96,25.18,28.62,31.58,29.09,36.42,2023,752,67
2022,"2022.04",4,"Quartiere",115,"Oerlikon",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.71,27.62,29.79,18.81,16.59,21.38,23.76,23.05,25.53,28.65,26.67,29.77,31.73,30.38,35.93,38.6,35.93,43.08,2842,696,75
2022,"2022.04",4,"Quartiere",119,"Seebach",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",25.29,24.65,25.94,17.13,14.68,18.29,20.75,19.72,21.99,25.29,23.42,26.38,29.48,28.34,31.11,31.69,31.11,35.68,2337,746,61
2022,"2022.04",4,"Quartiere",121,"Saatlen",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",20.53,20.11,20.95,14.07,14.07,14.22,15.85,15.79,15.89,19.17,18.47,19.88,25.16,23.66,25.8,28.89,27.85,30.69,596,398,30
2022,"2022.04",4,"Quartiere",122,"Schwamendingen-Mitte",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",23.23,22,24.45,15.12,14.09,15.37,18.16,17,19.27,23.21,20.43,24.73,28.4,25.44,29.71,31.79,28.65,37.12,1258,323,52
2022,"2022.04",4,"Quartiere",123,"Hirzenbach",2,"2 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",23.63,22.93,24.33,13.96,13.62,14.41,17.84,17.1,18.54,23.34,22.39,26.74,29.11,27.43,30.58,32.08,30.61,36.27,1214,666,37
2022,"2022.04",4,"Quartiere",0,"Ganze Stadt",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",23.45,23.25,23.66,13.85,13.7,14.01,17.05,16.85,17.23,22.6,22.23,22.99,28.18,27.69,28.57,34.62,33.77,35.35,74180,23356,1908
2022,"2022.04",4,"Quartiere",11,"Rathaus",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.73,27.07,30.39,13.74,13.15,15.05,19.07,16.66,21.66,27.93,26.25,30.38,38.02,32,40.51,44.76,40.47,47.99,490,169,40
2022,"2022.04",4,"Quartiere",12,"Hochschulen",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",26.91,25.55,28.26,13.66,11.61,18.71,19.87,19.33,22,23.75,22.83,26.74,33.61,30.13,34.18,42.24,39.31,51.35,50,18,22
2022,"2022.04",4,"Quartiere",13,"Lindenhof",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",35.33,32.88,37.78,16.84,15.37,19.57,26.79,21.35,31.92,35.71,32.96,39.17,45.33,40.11,49.59,50.38,49.16,56.91,181,54,31
2022,"2022.04",4,"Quartiere",14,"City",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.38,26.39,30.37,15.6,15.12,16.73,20.72,18.36,22.66,26.27,23.36,32.03,36.86,31.81,38.97,39.16,37.99,52.77,115,31,18
2022,"2022.04",4,"Quartiere",21,"Wollishofen",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",24.17,23,25.33,14.07,13.41,14.49,17.1,15.97,17.25,24.55,21.95,25.94,29.23,28.51,31.73,33.94,32.1,37.94,3345,1016,77
2022,"2022.04",4,"Quartiere",23,"Leimbach",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",20.95,20.37,21.54,14.75,14.49,15.21,18.92,18.13,19.31,20.47,20.08,21.34,22.62,21.89,23.63,25.08,23.8,26.46,712,367,26
2022,"2022.04",4,"Quartiere",24,"Enge",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.77,27.12,30.41,17.21,16.17,17.78,20.72,18.98,22.28,28.64,26.31,30.85,34.4,32.12,37.58,41.41,37.04,49.1,1512,312,62
2022,"2022.04",4,"Quartiere",31,"Alt-Wiedikon",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",25.37,24.12,26.63,16.39,14.61,18.94,20.25,19.22,21.71,24.61,22.43,26.38,29.48,27.11,31.71,36.21,31.73,39.55,3119,593,66
2022,"2022.04",4,"Quartiere",33,"Friesenberg",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",18.06,17.72,18.39,12.39,12.36,12.41,14.02,14,14.17,16.35,16.11,16.53,19.54,19.12,20.11,27.16,24.76,28.51,1326,971,36
2022,"2022.04",4,"Quartiere",34,"Sihlfeld",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",23.09,21.91,24.28,12.51,11.87,13.13,15.92,14.35,17.54,22.22,21.74,23.97,27.4,25.57,30.49,33.99,31.53,41.02,5506,1204,76
2022,"2022.04",4,"Quartiere",41,"Werd",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.06,26.68,29.44,18.41,14.83,21.31,23.26,21.36,25,27.26,25.34,29.59,33.54,30.41,36.97,39.11,34.47,39.76,840,188,53
2022,"2022.04",4,"Quartiere",42,"Langstrasse",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",26.47,25.34,27.6,14.53,13.67,17.9,21.12,18.77,22.82,26.03,24.3,27.54,30.92,29.2,34.28,37.04,35,40.45,2402,606,61
2022,"2022.04",4,"Quartiere",44,"Hard",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",20.67,19.87,21.47,12.63,12.15,12.93,13.89,13.71,14.29,17.1,16.02,19.16,25.7,22.86,28.01,34.81,31.3,38.71,2897,1352,58
2022,"2022.04",4,"Quartiere",51,"Gewerbeschule",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",22.9,21.68,24.13,13,11.62,14.37,15.53,14.89,16.85,21.91,20.06,24.18,28.41,25.6,31.41,35.43,30.79,41.36,1985,648,48
2022,"2022.04",4,"Quartiere",52,"Escher Wyss",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",26.73,25.78,27.68,14.69,14.52,14.84,21.72,20.46,23.87,27.28,26.39,28.4,32.91,30.68,34.2,35.94,34.13,38.06,836,399,39
2022,"2022.04",4,"Quartiere",61,"Unterstrass",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",22.9,21.86,23.94,13.38,12.69,14.64,15.94,15.47,16.66,20.68,19.67,22.24,29.13,26.73,31.66,36.88,31.47,38.57,4213,1336,68
2022,"2022.04",4,"Quartiere",63,"Oberstrass",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",27.81,26.41,29.2,15.29,14.22,16.86,21.15,18.36,22.58,27.98,25.73,30.44,32.79,31.25,36.57,39.58,35.86,43.48,1200,249,64
2022,"2022.04",4,"Quartiere",71,"Fluntern",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",32.44,30.63,34.24,19.09,17.52,20.84,27.72,21.08,29.54,33.5,31.01,35.5,36.96,35.6,39.49,42.8,37.99,46.69,770,182,45
2022,"2022.04",4,"Quartiere",72,"Hottingen",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",30.34,27.76,32.92,15.95,11.77,21.92,23.71,21.38,24.61,28.56,26.14,33.11,35.4,33.86,36.94,38.91,35.93,50.75,1301,199,76
2022,"2022.04",4,"Quartiere",73,"Hirslanden",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",25.19,23.94,26.45,14.59,13.58,15.54,18.71,16.7,21.13,26.54,23.5,27.4,30.25,28.78,33.87,36.05,31.78,37.56,1264,194,54
2022,"2022.04",4,"Quartiere",74,"Witikon",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",22.77,21.92,23.61,17.53,13.85,19.26,19.47,18.92,20.94,23.54,21.9,24.54,25.28,24.92,27.75,29.16,25.28,30.8,1510,337,52
2022,"2022.04",4,"Quartiere",81,"Seefeld",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",32.78,31.09,34.46,17.53,17.01,21.59,25.17,22.1,27.93,33.85,31.58,37.03,40.21,37.97,42.06,43.96,41.58,46.73,1167,268,45
2022,"2022.04",4,"Quartiere",82,"Mühlebach",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",30.23,28.59,31.88,15.36,13.7,17.89,22.67,18.88,25.25,29.82,27.02,32.68,37.04,34.19,39.91,45.19,39.96,51.08,1029,315,48
2022,"2022.04",4,"Quartiere",83,"Weinegg",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",26.94,25.35,28.53,15.27,14,18.26,19.69,18.14,21.32,25.82,21.63,29.75,33.31,31.92,36.62,38.48,33.56,43.67,830,128,35
2022,"2022.04",4,"Quartiere",91,"Albisrieden",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",21.08,20.55,21.62,13.34,12.96,13.71,16.02,15.77,16.95,19.97,19.24,21.23,26.74,23.8,27.92,30.3,28.99,31.24,4056,1393,75
2022,"2022.04",4,"Quartiere",92,"Altstetten",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",21.92,21.36,22.48,13.82,13.19,15.19,17.04,16.34,17.42,21.18,19.88,22.33,25.67,24.67,26.43,31.75,28.55,34.84,6626,1838,96
2022,"2022.04",4,"Quartiere",101,"Höngg",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",23.29,22.04,24.55,14.74,14.14,15.29,17.65,16.41,18.29,23.41,21.32,24.3,27.31,25.3,29.75,33.48,29.88,36.19,3684,1384,60
2022,"2022.04",4,"Quartiere",102,"Wipkingen",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",22.8,21.7,23.9,13.57,12.93,14.57,15.76,15.02,18.21,22.87,21.2,23.27,26.87,24.73,29.32,31.4,29.58,36.81,3400,972,66
2022,"2022.04",4,"Quartiere",111,"Affoltern",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",21.17,20.64,21.7,15.17,14.93,15.38,16.69,16.07,17.42,20.41,19.67,21.62,24.88,24.46,25.77,28.02,26.14,29.24,3906,1685,84
2022,"2022.04",4,"Quartiere",115,"Oerlikon",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",24.57,23.74,25.4,15.91,14.54,18.28,20.34,19.64,22.37,24.12,23.14,25.71,28.14,27,29.97,33.33,29.67,36.16,3976,977,68
2022,"2022.04",4,"Quartiere",119,"Seebach",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",22.27,21.62,22.92,14.24,14.01,14.56,17.96,16.73,18.9,22.49,21.96,23.24,26.5,25.25,27.1,30.02,27.56,31.4,4067,1363,77
2022,"2022.04",4,"Quartiere",121,"Saatlen",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",17.89,17.5,18.28,12.87,12.57,13.37,14.56,14.35,14.86,16.77,16.36,17.39,20.32,19.91,21.11,24.21,22,25.64,1111,637,47
2022,"2022.04",4,"Quartiere",122,"Schwamendingen-Mitte",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",19.75,19.19,20.3,12.21,12.21,12.45,15.06,14.66,15.38,19.53,18.89,20.9,24.75,23.75,25.59,26.58,25.59,27.71,2340,706,84
2022,"2022.04",4,"Quartiere",123,"Hirzenbach",3,"3 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",19.4,18.95,19.85,12.46,12.42,12.73,14.26,13.87,14.72,19.99,18.76,20.27,22.36,21.7,24.79,26.94,25.65,27.76,2414,1265,51
2022,"2022.04",4,"Quartiere",0,"Ganze Stadt",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",21.76,21.57,21.95,13.57,13.43,13.73,15.93,15.77,16.11,20.24,20,20.56,26.05,25.7,26.39,32.42,31.81,33.15,40897,13851,1713
2022,"2022.04",4,"Quartiere",11,"Rathaus",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",29.26,27.27,31.24,12.65,12.22,14.27,19.44,15.3,20.78,27.36,24.02,30.04,41.27,34.19,44.8,46.67,42.21,54.86,221,70,30
2022,"2022.04",4,"Quartiere",12,"Hochschulen",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.36,26.76,29.96,17.98,17.31,18.55,20.39,19.17,21.93,27.69,22.42,31.44,35.72,33.16,41.24,41.9,37.25,82.97,54,18,15
2022,"2022.04",4,"Quartiere",13,"Lindenhof",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",29.22,25.84,32.6,14.27,11.47,16.78,18.61,16.78,21.59,27.5,20.77,30.25,37.02,30.17,44.53,48.45,36.14,68.56,104,29,20
2022,"2022.04",4,"Quartiere",14,"City",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",21.71,20.67,22.75,11.95,11.93,11.99,13.99,12.95,14.55,17.55,17.34,18.44,28.77,27.83,31.64,33.69,31.47,39.25,80,43,15
2022,"2022.04",4,"Quartiere",21,"Wollishofen",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",21.77,21.05,22.5,13.57,12.99,14.46,16.36,15.16,16.69,19.29,18.27,20.51,27.16,25.53,29.33,33.69,31.01,35.79,1977,599,71
2022,"2022.04",4,"Quartiere",23,"Leimbach",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",19.39,18.94,19.84,14.37,14.16,14.38,15.92,15.27,16.49,17.87,17.6,19.03,22.21,21.22,22.5,25.02,24.1,27.45,713,400,37
2022,"2022.04",4,"Quartiere",24,"Enge",4,"4 Zimmer",0,"Alle Wohnungen",2,"Quadratmeter",2,"Brutto",28.62,26.62,30.63,15.58,14.5,19.95,22.49,20.72,24.25,27.27,25.14,31.58,34.57,31.77,39.38,39.81,37.25,43.6,1030,231,58
